# Test data for ascii data initial conditions.
# Only next line is parsed in format: [nlongitude] [ncolatitude] because of keyword "POINTS:"
# POINTS: 201 241
# Columns: longitude colatitude litho crust
0.458149 1.52716 113867	44789 29351 14368 2996.2800293 2893.32006836 2841.84008789
0.462512 1.52716 112751	44111 28897 14131 2996.27001953 2893.30004883 2841.82006836
0.466876 1.52716 113096	43081 28214 13782 2985.87011719 2883.26000977 2831.95996094
0.471239 1.52716 113094	41756 27338 13340 2966.75 2864.80004883 2813.82006836
0.475602 1.52716 113345	40269 26350 12835 2943.23999023 2842.10009766 2791.5300293
0.479966 1.52716 114126	38471 25149 12213 2911.34008789 2811.29003906 2761.27001953
0.484329 1.52716 117509	36674 23948 11590 2879.43994141 2780.48999023 2731.01000977
0.488692 1.52716 122296	38131 24904 12062.0009766 2891.29003906 2791.92993164 2742.25
0.493056 1.52716 129788	39658 25906 12558 2904.07006836 2804.2800293 2754.37988281
0.497419 1.52716 143869	42039 27465 13321 2937.12011719 2836.17993164 2785.7199707
0.501782 1.52716 137453	44660 29180 14160 2975.86010742 2873.60009766 2822.45996094
0.506145 1.52716 137736	46102 30121 14617 2997.30004883 2894.30004883 2842.80004883
0.510509 1.52716 141264	46084 30103 14599 2997.30004883 2894.30004883 2842.80004883
0.514872 1.52716 148654	45686 29829.0019531 14444 2993.77001953 2890.88989258 2839.44995117
0.519235 1.52716 145608	44277 28873 13924 2980.86010742 2878.41992188 2827.19995117
0.523599 1.52716 145782	42868 27916 13404 2967.93994141 2865.94995117 2814.94995117
0.527962 1.52716 147377	42734 27811 13327 2961.09008789 2859.33007812 2808.45996094
0.532325 1.52716 150576	42683 27761 13278 2954.62988281 2853.10009766 2802.33007812
0.536689 1.52716 148522	44110 28819 13977 2978.69995117 2864.98999023 2798.64990234
0.541052 1.52716 148088	45996 30221 14910 3012.25 2882.5 2795.7199707
0.545415 1.52716 148915	47296 31177 15532 3037.12988281 2897.87988281 2799.13989258
0.549779 1.52716 151881	47785 31515 15725 3050.01000977 2910.32006836 2811.35009766
0.554142 1.52716 151046	47927 31613 15779.9990234 3058.08007812 2918.14990234 2819.09008789
0.558505 1.52716 153862	47000 30968 15412 3051.37011719 2911.82006836 2813.07006836
0.562869 1.52716 162162	46072 30323 15043 3044.65991211 2905.48999023 2807.05004883
0.567232 1.52716 183650	44718 29489 14718 3044.69995117 2892.41992188 2776.48999023
0.571595 1.52716 168991	43317 28635.0019531 14397 3045.48999023 2878.61010742 2743.20996094
0.575959 1.52716 170684	42603 28177 14188 3040.82006836 2870.2199707 2729.7199707
0.580322 1.52716 187635	42149 27869 14022 3034.10009766 2863.87011719 2723.67993164
0.584685 1.52716 238918	41734 27592 13880 3030 2860 2720
0.589049 1.52716 173709	41381 27363.0019531 13773 3030 2860 2720
0.593412 1.52716 141263	41066 27157 13672 3030 2860 2720
0.597775 1.52716 119370	40886 27028 13590 3030 2860 2720
0.602139 1.52716 99399.3	40707 26900 13507 3030 2860 2720
0.606502 1.52716 95189.3	40717 26946 13589 3035.63989258 2865.32006836 2725.06005859
0.610865 1.52716 89470.3	40754 27016 13692 3042.02001953 2871.35009766 2730.79003906
0.615229 1.52716 83869.6	40165 26683 13610 3040.7199707 2870.12011719 2729.62011719
0.619592 1.52716 78632.5	39163 26082 13405 3034.32006836 2864.08007812 2723.87988281
0.623955 1.52716 73930.8	38116 25446 13171 3027.0300293 2857.19995117 2717.34008789
0.628319 1.52716 69250	36794 24586 12758 3014.26000977 2845.13989258 2705.87011719
0.632682 1.52716 63964.1	35472 23726 12345 3001.48999023 2833.09008789 2694.39990234
0.637045 1.52716 56024.9	35787 23917 12344 2999.75 2829.33007812 2697.73999023
0.641409 1.52716 60073.1	36366 24277 12410 2999.82006836 2826.92993164 2703.4699707
0.645772 1.52716 61456.2	37039 24696.0019531 12531 3002.40991211 2827.88989258 2709.20996094
0.650135 1.52716 62272.7	37852 25202 12736 3008.80004883 2833.92993164 2714.93994141
0.654498 1.52716 63480	38520 25616 12902 3014.44995117 2839.26000977 2720
0.658862 1.52716 62577	38091 25344 12780 3014.43994141 2839.26000977 2720
0.663225 1.52716 62323.9	37663 25071 12657 3014.43994141 2839.26000977 2720
0.667588 1.52716 62404.3	37046 24648 12360 2998.85009766 2822.56005859 2710.58007812
0.671952 1.52716 63066.6	36376 24182 12014 2978.89990234 2801.17993164 2698.52001953
0.676315 1.52716 61121.5	35402 23529 11651 2950.81005859 2773.76000977 2675.39990234
0.680678 1.52716 59551.5	34232 22756 11279 2917.52001953 2742.4699707 2645.2199707
0.685042 1.52716 57634.1	33966 22620 11273 2904.25 2729.98999023 2633.17993164
0.689405 1.52716 54101.2	36095 24170 12242 2944.0300293 2767.38989258 2669.26000977
0.693768 1.52716 57525.2	38226 25726 13220 2985.81005859 2806.65991211 2707.12988281
0.698132 1.52716 59371.3	40371 27334 14287 3045.58007812 2862.84008789 2761.32006836
0.702495 1.52716 60964.4	42516 28941.0019531 15354 3105.35009766 2919.0300293 2815.52001953
0.706858 1.52716 63180.4	42701 29256 15801 3125.01000977 2937.51000977 2833.34008789
0.711222 1.52716 62031.5	42250 29152 16047 3131.64990234 2943.75 2839.36010742
0.715585 1.52716 61782.6	41300 28750 16195 3138.29003906 2949.98999023 2845.37988281
0.719948 1.52716 62120.2	39990 28132.0019531 16272 3144.92993164 2956.22998047 2851.39990234
0.724312 1.52716 63430	38685 27503 16321 3150 2961 2856
0.728675 1.52716 62680.5	37399 26835 16275 3150 2961 2856
0.733038 1.52716 62552.5	36273 26252 16238 3150 2961 2856
0.737402 1.52716 61857.5	37624 26980 16344 3150 2961 2856.00024414
0.741765 1.52716 58125.7	38976 27707 16451 3150 2961 2856
0.746128 1.52716 67713.6	40116 28251 16399 3150 2961 2856
0.750492 1.52716 74373	41175 28725 16288 3150 2961 2856
0.754855 1.52716 80965	41648 28807 15978.9990234 3138.94995117 2950.61010742 2845.97998047
0.759218 1.52716 90406.6	41645 28572.0019531 15508 3118.97998047 2931.84008789 2827.87011719
0.763582 1.52716 85718.5	41599 28326 15058.9990234 3100.5 2914.4699707 2811.12011719
0.767945 1.52716 84039.2	41398 28039 14684 3087.34008789 2902.10009766 2799.18994141
0.772308 1.52716 82875.1	41105 27702 14300 3074.17993164 2889.7199707 2787.25
0.776672 1.52716 80955.8	36554 25010 13467 3061.02001953 2877.36010742 2775.33007812
0.781035 1.52716 82365.7	32003 22318 12633 3047.87011719 2865 2763.40991211
0.785398 1.52716 82721.4	30044 21193 12345 3052.02001953 2868.88989258 2767.16015625
0.789761 1.52716 82537.3	29435 20886 12341 3065.16992188 2881.26000977 2779.09008789
0.794125 1.52716 81502.5	28309 20077 12104 3092.60009766 2905.26000977 2781.34008789
0.798488 1.52716 84159.4	26564 18671 11590 3137 2943.09008789 2772.06005859
0.802851 1.52716 86352.5	24632 17182 11044 3177.14990234 2977.29003906 2763.67993164
0.807215 1.52716 89082.7	20927 14908.9990234 10198 3177.12988281 2977.2800293 2763.77001953
0.811578 1.52716 93736.4	17223 12635.9990234 9352 3177.10009766 2977.26000977 2763.86010742
0.815941 1.52716 92655.6	16266.0009766 12450 9520 3122.84008789 2926.55004883 2718.48999023
0.820305 1.52716 93706.5	15645.9990234 12520 9814 3061.89990234 2869.62011719 2667.5300293
0.824668 1.52716 95795.1	14513 11767 9621 3041.95996094 2848.7800293 2623
0.829031 1.52716 98537	12986 10377.9990234 9054 3053.60009766 2855.77001953 2583.42993164
0.833395 1.52716 103664	12280.9990234 9551 8667 3081.54003906 2879.4699707 2576.37011719
0.837758 1.52716 110099	12900 9629 8571.00097656 3135.70996094 2930.09008789 2621.65991211
0.842121 1.52716 119656	13505 9719.99902344 8497 3183.26000977 2974.52001953 2661.40991211
0.846485 1.52716 138250	13877.0009766 10020 8774 3122.5300293 2917.77001953 2610.63989258
0.850848 1.52716 123320	14247.9990234 10319 9050 3061.80004883 2861.02001953 2559.86010742
0.855211 1.52716 117428	14855.9990234 10423.9990234 8993 3001.0300293 2804.23999023 2509.06005859
0.859575 1.52716 114694	15498 10501 8887 3000 3000 3000
0.863938 1.52716 113572	15791.0009766 10509.9990234 8805 3000 3000 3000
0.868301 1.52716 112462	15786.9990234 10462 8743 2995.31005859 2798.89990234 2504.2800293
0.872665 1.52716 112577	15893.9990234 10386.9990234 8611 3030.20996094 2831.51000977 2533.45996094
0.877028 1.52716 114698	16203 10266 8351 3030.25 2831.54003906 2533.48999023
0.881391 1.52716 122380	16513 10144.9990234 8092 3029.29003906 2830.64990234 2532.67993164
0.885755 1.52716 108518	16807 10065 7890 3000 3000 3000
0.890118 1.52716 99916.7	17101 9985 7689 3000 3000 3000
0.894481 1.52716 92452.4	17198 10017 7694.99951172 3000 3000 3000
0.898845 1.52716 83589.9	17256 10070 7741.99951172 3000 3000 3000
0.903208 1.52716 83682.2	17335 10046 7681.99951172 3000 3000 3000
0.907571 1.52716 81944.8	17435 9950 7521.00048828 3000 3000 3000
0.911935 1.52716 79967.7	17503 9880 7408.00048828 3000 3000 3000
0.916298 1.52716 78645.6	17505 9867 7394.00048828 3000 3000 3000
0.920661 1.52716 74728.8	17507 9852.99902344 7379.00048828 3000 3000 3000
0.925025 1.52716 71598.1	17528 9762 7251.00048828 3000 3000 3000
0.929388 1.52716 68687.5	17549 9672 7122 3000 3000 3000
0.933751 1.52716 65564.8	17352 9439 6875 3000 3000 3000
0.938114 1.52716 64418.7	17114 9206 6642 3000 3000 3000
0.942478 1.52716 63097	16892 9077 6544 3000 3000 3000
0.946841 1.52716 62106	16670 8948 6447 3000 3000 3000
0.951204 1.52716 62260	16507 8844 6363 3000 3000 3000
0.955568 1.52716 58416.1	16486 8816 6333 3000 3000 3000
0.959931 1.52716 55714.6	16482 8815 6333 3000 3000 3000
0.964294 1.52716 53342.5	16479 8814 6333 3000 3000 3000
0.968658 1.52716 50807.6	16475 8814 6333 3000 3000 3000
0.973021 1.52716 50182.5	16122 8581 6141 3000 3000 3000
0.977384 1.52716 50000	15829.0009766 8533 6173 3000 3000 3000
0.981748 1.52716 50000	15449.9990234 8375 6089 3000 3000 3000
0.986111 1.52716 50000	15070 8215.99902344 6004 3000 3000 3000
0.990474 1.52716 50000	14604 8044 5927 3000 3000 3000
0.994838 1.52716 50000	13581 7683.99951172 5782.00048828 3000 3000 3000
0.999201 1.52716 50000	12552.9990234 7321 5634 3000 3000 3000
1.00356 1.52716 50000	11526 6957.99951172 5485 3000 3000 3000
1.00793 1.52716 50000	10494 6591 5333 3000 3000 3000
1.01229 1.52716 50000	11818.0009766 6997.99951172 5440 3000 3000 3000
1.01665 1.52716 50000	12506.9990234 7236 5534 3000 3000 3000
1.02102 1.52716 50172.5	13827 7661.99951172 5670 3000 3000 3000
1.02538 1.52716 50904.4	15147 8088 5806 3000 3000 3000
1.02974 1.52716 51560.8	15956.0009766 8342 5880 3000 3000 3000
1.03411 1.52716 52058.3	15989 8296 5813 3000 3000 3000
1.03847 1.52716 52018.2	15948 8226 5737 3000 3000 3000
1.04283 1.52716 54630.9	15906.0009766 8156.00048828 5661 3000 3000 3000
1.0472 1.52716 56814.8	15722.9990234 8039 5567 3000 3000 3000
1.05156 1.52716 59189.3	15674 7992.99951172 5518 3000 3000 3000
1.05592 1.52716 62653.8	15803 7993 5476 3000 3000 3000
1.06029 1.52716 61543	15741.0009766 7938.99951172 5421 3000 3000 3000
1.06465 1.52716 61986.6	15678.9990234 7885 5366.00048828 3000 3000 3000
1.06901 1.52716 64103.3	15627 7836.99951172 5317 3000 3000 3000
1.07338 1.52716 70662	15554 7766 5246 3000 3000 3000
1.07774 1.52716 60639.7	15486.0009766 7699.99951172 5179 3000 3000 3000
1.0821 1.52716 54987.6	15417.9990234 7633.00048828 5112 3000 3000 3000
1.08647 1.52716 50808.4	15371 7586.99951172 5066 3000 3000 3000
1.09083 1.52716 50000	15313 7513.00048828 4988 3000 3000 3000
1.09519 1.52716 50000	15251 7444 4917 3000 3000 3000
1.09956 1.52716 50000	15207 7383.00048828 4853.00048828 3000 3000 3000
1.10392 1.52716 50000	15163 7322 4788 3000 3000 3000
1.10828 1.52716 50000	14998 7217.00048828 4704 3000 3000 3000
1.11265 1.52716 50000	14952 7157 4640 3000 3000 3000
1.11701 1.52716 60396.8	14899 7093.99951172 4576 3000 3000 3000
1.12137 1.52716 82916.4	14847 7032 4511 3000 3000 3000
1.12574 1.52716 121677	14447 6870 4462 3000 3000 3000
1.1301 1.52716 97904.4	14878 6969 4417 3000 3000 3000
1.13446 1.52716 92349.4	14744 6866 4320 3000 3000 3000
0.261799 1.53153 85050	44914.0039062 28706 12496.9990234 2971.01000977 2868.91992188 2817.87011719
0.266163 1.53153 83368.6	44532 28509 12486.9990234 2964.56005859 2862.67993164 2811.75
0.270526 1.53153 81691.4	44159 28332 12503.9990234 2958.10009766 2856.43994141 2805.62011719
0.274889 1.53153 101480	44673 28659.9980469 12648.0009766 2958.56005859 2856.88989258 2806.06005859
0.279253 1.53153 122366	45128 28954.9980469 12783.0009766 2958.56005859 2856.88989258 2806.06005859
0.283616 1.53153 142350	45635 29285.9980469 12937.0009766 2959.67993164 2857.9699707 2807.12011719
0.287979 1.53153 160415	46989 30201.0019531 13412.0009766 2979.06005859 2876.68994141 2825.5
0.292343 1.53153 165272	47659 30753 13847 2996.20996094 2893.25 2841.77001953
0.296706 1.53153 169279	47805 31028 14251 3011.64990234 2908.14990234 2856.40991211
0.301069 1.53153 174210	47845 31246 14646 3026.73999023 2922.72998047 2870.7199707
0.305433 1.53153 179445	45599 30226 14854 3034.45996094 2930.17993164 2878.04003906
0.309796 1.53153 179655	43492 29288 15091.0009766 3042.16992188 2937.62988281 2885.36010742
0.314159 1.53153 180072	43465 29568 15777 3049.87988281 2945.07006836 2892.66992188
0.318523 1.53153 181315	43864 30052 16445 3055.5 2950.5 2898
0.322886 1.53153 182540	45407 31085 17066 3055.5 2950.5 2898
0.327249 1.53153 178768	46950 32118 17687 3055.5 2950.50024414 2898
0.331613 1.53153 174745	47624 32513 17846 3048.25 2943.5 2891.12988281
0.335976 1.53153 171132	47510 32386 17707 3041.76000977 2937.23022461 2884.95996094
0.340339 1.53153 167557	47288 32240 17633 3041.76000977 2937.22998047 2884.9699707
0.344703 1.53153 161752	47066 32094 17560 3041.77001953 2937.23999023 2884.9699707
0.349066 1.53153 155873	46880 31972 17501 3042.12988281 2937.59008789 2885.32006836
0.353429 1.53153 150277	47315 32273 17672 3048.63989258 2943.87011719 2891.48999023
0.357792 1.53153 144752	47976 32670 17812 3048.62988281 2943.87011719 2891.48999023
0.362156 1.53153 137364	48638 33067 17951 3048.62988281 2943.87011719 2891.48999023
0.366519 1.53153 130410	49299 33464 18091 3048.62988281 2943.87011719 2891.47998047
0.370882 1.53153 124525	49592 33629 18131 3052.16992188 2947.2800293 2894.84008789
0.375246 1.53153 119841	49370 33472 18036 3055.5 2950.5 2898
0.379609 1.53153 114517	48922 33176 17886 3055.5 2950.5 2898
0.383972 1.53153 110567	48475 32879 17736 3055.5 2950.5 2898
0.388336 1.53153 108050	48028 32582.0019531 17585 3055.31005859 2950.31005859 2897.82006836
0.392699 1.53153 106707	47564 32274 17429 3048.65991211 2943.88989258 2891.51000977
0.397062 1.53153 105907	47555 32250 17391 3048.65991211 2943.88989258 2891.51000977
0.401426 1.53153 105962	47546 32225 17354 3048.65991211 2943.88989258 2891.51000977
0.405789 1.53153 106721	47537 32201.0019531 17316 3048.65991211 2943.88989258 2891.51000977
0.410152 1.53153 107766	47300 31977 17105 3042.05004883 2937.51000977 2885.23999023
0.414516 1.53153 108300	46850 31555 16711 3029.14990234 2925.05004883 2873
0.418879 1.53153 108820	46404 31125 16293 3016.22998047 2912.58007812 2860.76000977
0.423242 1.53153 109429	45958 30695 15876 3003.32006836 2900.11010742 2848.51000977
0.427606 1.53153 109980	45512 30265 15459 2990.40991211 2887.63989258 2836.26000977
0.431969 1.53153 110240	45498 30255 15455 2997.66992188 2894.65991211 2843.14990234
0.436332 1.53153 110245	45480 30124 15215 2991.20996094 2888.41992188 2837.02001953
0.440696 1.53153 110042	45463 29993 14976 2984.75 2882.17993164 2830.89990234
0.445059 1.53153 109707	45445 29862 14736 2978.29003906 2875.94995117 2824.77001953
0.449422 1.53153 109814	45432 29792 14612 2978.20996094 2875.87011719 2824.69995117
0.453786 1.53153 109748	45139 29594 14506 2981.86010742 2879.38989258 2828.15991211
0.458149 1.53153 109434	44461 29140 14269 2981.85009766 2879.37988281 2828.14990234
0.462512 1.53153 108976	43783 28686.0019531 14032 2981.84008789 2879.37011719 2828.12988281
0.466876 1.53153 108939	43105 28232 13795 2981.82006836 2879.35009766 2828.12011719
0.471239 1.53153 109040	41824 27384 13367 2963.97998047 2862.12988281 2811.19995117
0.475602 1.53153 109519	40090 26227 12768 2933.81005859 2832.98999023 2782.58007812
0.479966 1.53153 110867	38292 25025 12146 2901.90991211 2802.18994141 2752.33007812
0.484329 1.53153 113932	36494 23824 11523 2870.01000977 2771.37988281 2722.07006836
0.488692 1.53153 118337	35926 23437 11314 2854.62011719 2756.5300293 2707.47998047
0.493056 1.53153 124027	37784 24655 11913 2875.2800293 2776.4699707 2727.07006836
0.497419 1.53153 130452	40405 26370 12752 2914.02001953 2813.87988281 2763.81005859
0.501782 1.53153 131964	43025 28085 13591 2952.77001953 2851.30004883 2800.56005859
0.506145 1.53153 134158	45646 29800 14430 2991.51000977 2888.70996094 2837.31005859
0.510509 1.53153 137424	46023 30042 14541 2997.30004883 2894.30004883 2842.80004883
0.514872 1.53153 141102	44896 29276 14123 2987 2884.36010742 2833.0300293
0.519235 1.53153 141944	43486 28319.0019531 13603 2974.09008789 2871.88989258 2820.7800293
0.523599 1.53153 142843	42077 27363 13083 2961.16992188 2859.40991211 2808.5300293
0.527962 1.53153 144112	41136 26719 12726 2950.47998047 2849.09008789 2798.38989258
0.532325 1.53153 145534	41645 27089 12960 2955.59008789 2849.7199707 2793.19995117
0.536689 1.53153 145704	43531 28490 13893 2989.13989258 2867.22998047 2790.27001953
0.541052 1.53153 146154	45417 29892 14825 3022.67993164 2884.75 2787.34008789
0.545415 1.53153 147284	47303 31294 15758 3056.22998047 2902.26000977 2784.41992188
0.549779 1.53153 149277	48036 31818 16079 3072.70996094 2915.58007812 2793.97998047
0.554142 1.53153 151259	47431 31397 15839 3070.45996094 2913.52001953 2792.12011719
0.558505 1.53153 155058	46502.9960938 30752 15471 3063.75024414 2907.18994141 2786.10009766
0.562869 1.53153 161327	45576 30107 15102 3057.04003906 2900.86010742 2780.08007812
0.567232 1.53153 169207	44502 29398 14749 3052.63989258 2892.22998047 2765.66992188
0.571595 1.53153 168270	43342 28682 14467 3051.52001953 2880.31005859 2739.32006836
0.575959 1.53153 170432	42887 28374.0019531 14301 3044.79003906 2873.95996094 2733.2800293
0.580322 1.53153 177651	42432 28066 14135 3038.07006836 2867.62011719 2727.25
0.584685 1.53153 186258	41977 27758 13969 3031.35009766 2861.27001953 2721.20996094
0.589049 1.53153 163655	41604 27513 13850.9990234 3030 2860 2720
0.593412 1.53153 141691	41381 27360.0019531 13763 3030 2860 2720
0.597775 1.53153 123534	41201 27231 13680 3030 2860 2720
0.602139 1.53153 108768	41021 27103 13598 3030 2860 2720
0.606502 1.53153 99923.6	40905 27033 13570 3031.87011719 2861.77001953 2721.67993164
0.610865 1.53153 92799.8	40745 26976 13615 3035.85009766 2865.5300293 2725.26000977
0.615229 1.53153 86537.6	39743 26376 13410 3029.45996094 2859.48999023 2719.51000977
0.619592 1.53153 80938.8	38741 25776 13205 3023.06005859 2853.44995117 2713.77001953
0.623955 1.53153 75979.1	37737.9960938 25176 13000 3016.65991211 2847.40991211 2708.0300293
0.628319 1.53153 71334.6	36560 24432 12681 3006.75 2838.05004883 2699.12988281
0.632682 1.53153 66810	36090 24120 12482 2999.72998047 2830.32006836 2695.37011719
0.637045 1.53153 62731.8	36670 24480 12548 2999.79003906 2827.91992188 2701.11010742
0.641409 1.53153 62285.6	37250 24841 12615 2999.85009766 2825.51000977 2706.85009766
0.645772 1.53153 62240.4	37830 25202 12681 2999.91992188 2823.11010742 2712.58007812
0.650135 1.53153 62221.2	38599 25681.0019531 12859 3005.12011719 2827.56005859 2718.32006836
0.654498 1.53153 62299.8	38535 25637 12833 3007 2829.33007812 2720
0.658862 1.53153 62099.6	38107 25364 12709.9990234 3007 2829.33007812 2720
0.663225 1.53153 62070.5	37679 25091 12588 3006.98999023 2829.33007812 2720
0.667588 1.53153 62133.4	37190 24770 12409 3001.9699707 2823.93994141 2716.95996094
0.671952 1.53153 62098	36420 24243 12057 2979.34008789 2800.58007812 2701.27001953
0.676315 1.53153 61216.7	35250 23470 11685 2946.05004883 2769.29003906 2671.08007812
0.680678 1.53153 60154.6	34080 22698 11312 2912.76000977 2737.98999023 2640.89990234
0.685042 1.53153 59002.4	32911 21925 10939 2879.4699707 2706.69995117 2610.7199707
0.689405 1.53153 57969.7	34202 22885 11566 2900.67993164 2726.63989258 2629.94995117
0.693768 1.53153 58875	36342 24475 12603 2954.30004883 2777.04003906 2678.56005859
0.698132 1.53153 59928.9	38487 26082 13670 3014.07006836 2833.22998047 2732.76000977
0.702495 1.53153 60943.8	40632 27689 14737 3073.84008789 2889.40991211 2786.94995117
0.706858 1.53153 61815.2	42185 28907.0019531 15617 3121.51000977 2934.2199707 2830.16992188
0.711222 1.53153 61670	41584 28713 15833 3128.14990234 2940.45996094 2836.18994141
0.715585 1.53153 61521	40274 28096 15911 3134.79003906 2946.70996094 2842.20996094
0.719948 1.53153 61624.4	38964 27478 15989 3141.43994141 2952.94995117 2848.23999023
0.724312 1.53153 62066.7	37654 26860.0019531 16066 3148.08007812 2959.18994141 2854.26000977
0.728675 1.53153 62314.9	36360 26207 16056 3150 2961 2856
0.733038 1.53153 62787.9	36803 26454 16110 3150 2961 2856
0.737402 1.53153 63364.9	38155 27182 16216 3150 2961 2856
0.741765 1.53153 64375	39507 27909 16323 3150 2961 2856
0.746128 1.53153 69334	40800 28586.0019531 16385 3150 2961 2856
0.750492 1.53153 74686.9	41701 28954 16221 3147.02001953 2958.18994141 2853.29003906
0.754855 1.53153 79940.5	41698 28719 15750 3127.04003906 2939.41992188 2835.18994141
0.759218 1.53153 84501.6	41696 28484 15280 3107.07006836 2920.64990234 2817.08007812
0.763582 1.53153 84507.9	41694 28249.0019531 14810 3087.10009766 2901.87988281 2798.9699707
0.767945 1.53153 83831.8	41553 27979 14406 3071.87988281 2887.56005859 2785.16992188
0.772308 1.53153 83048.3	38610 26176 13743 3058.7199707 2875.19995117 2773.23999023
0.776672 1.53153 82307.9	34059 23484 12909 3045.57006836 2862.84008789 2761.32006836
0.781035 1.53153 82534.3	29508 20792.0019531 12076 3032.41992188 2850.4699707 2749.38989258
0.785398 1.53153 82734.8	25491 18423 11355 3022.83007812 2841.45996094 2740.69995117
0.789761 1.53153 82820.4	24806 18042 11317 3038.09008789 2855.54003906 2751.20996094
0.794125 1.53153 83017.5	23062 16636 10803 3082.5 2893.37011719 2741.92993164
0.798488 1.53153 84428.2	21318 15229.9990234 10288.9990234 3126.89990234 2931.19995117 2732.64990234
0.802851 1.53153 86195.1	19573 13824.0009766 9774 3171.31005859 2969.0300293 2723.37011719
0.807215 1.53153 88314.9	16701 11919 9069 3190.14990234 2985.09008789 2719.47998047
0.811578 1.53153 90763.8	14546 10823 8795 3159.5300293 2956.47998047 2693.92993164
0.815941 1.53153 92051.3	13925.9990234 10892.9990234 9089 3098.60009766 2899.55004883 2642.9699707
0.820305 1.53153 93829.8	13306 10964.0009766 9382 3037.66992188 2842.61010742 2592.01000977
0.824668 1.53153 96279.4	12687 11034 9675 2976.73999023 2785.67993164 2541.06005859
0.829031 1.53153 99488.5	11099.0009766 9556.99902344 9057 2992.36010742 2796.13989258 2501.81005859
0.833395 1.53153 103904	11719 9634.99902344 8961 3046.5300293 2846.76000977 2547.10009766
0.837758 1.53153 109344	12338 9713.00097656 8866 3100.69995117 2897.37988281 2592.38989258
0.842121 1.53153 115849	12958 9791 8770 3154.87963867 2948 2637.67993164
0.846485 1.53153 122323	13439.9990234 9991 8879 3145.69995117 2939.42993164 2630.01000977
0.850848 1.53153 119549	13944 10182.0009766 8969 3084.94995117 2882.65991211 2579.2199707
0.855211 1.53153 116734	14586 10259 8863 3024.17993164 2825.87988281 2528.41992188
0.859575 1.53153 114944	15228.0009766 10335.9990234 8757 3000 3000 3000
0.863938 1.53153 114029	15869.9990234 10412 8651 3000 3000 3000
0.868301 1.53153 113586	15843.9990234 10359.9990234 8591 3000 3000 3000
0.872665 1.53153 113818	16144 10240 8336 3000 3000 3000
0.877028 1.53153 114674	16454 10119 8076.00048828 3000 3000 3000
0.881391 1.53153 115234	16764 9997 7816.00048828 3000 3000 3000
0.885755 1.53153 109392	17065 9897 7586.00048828 3000 3000 3000
0.890118 1.53153 103102	17253 9878 7497 3000 3000 3000
0.894481 1.53153 97129.9	17311 9931 7544 3000 3000 3000
0.898845 1.53153 91627.9	17368 9984 7591 3000 3000 3000
0.903208 1.53153 88670.9	17426 10037 7638 3000 3000 3000
0.907571 1.53153 86029.9	17526 9939 7475 3000 3000 3000
0.911935 1.53153 83502.2	17533.9980469 9921 7453 3000 3000 3000
0.916298 1.53153 81002.2	17536 9908 7439 3000 3000 3000
0.920661 1.53153 77760	17538 9894 7424 3000 3000 3000
0.925025 1.53153 74583.6	17550 9841.99902344 7352.99951172 3000 3000 3000
0.929388 1.53153 71591.5	17454 9675 7160.99951172 3000 3000 3000
0.933751 1.53153 68811.7	17211 9411.99902344 6888 3000 3000 3000
0.938114 1.53153 66667.3	16967 9148 6614 3000 3000 3000
0.942478 1.53153 64744.4	16740 8983 6469 3000 3000 3000
0.946841 1.53153 63033.7	16518 8854 6372 3000 3000 3000
0.951204 1.53153 61416.9	16470 8798 6314 3000 3000 3000
0.955568 1.53153 58768.6	16435 8746 6258 3000 3000 3000
0.959931 1.53153 56198.7	16430 8743 6256 3000 3000 3000
0.964294 1.53153 53829.9	16426 8743 6256 3000 3000 3000
0.968658 1.53153 51714.6	16380 8691 6203 3000 3000 3000
0.973021 1.53153 50318.3	16280 8572 6080 3000 3000 3000
0.977384 1.53153 50000	15916.9990234 8417 5993 3000 3000 3000
0.981748 1.53153 50000	15537.9990234 8258 5909 3000 3000 3000
0.986111 1.53153 50000	15151 8091 5814 3000 3000 3000
0.990474 1.53153 50000	14873 8062.99951172 5865.99951172 3000 3000 3000
0.994838 1.53153 50000	14268.9990234 7888 5830 3000 3000 3000
0.999201 1.53153 50000	13241 7524.99951172 5682 3000 3000 3000
1.00356 1.53153 50000	12214 7162 5533 3000 3000 3000
1.00793 1.53153 50000	11759.0009766 6993.99951172 5457 3000 3000 3000
1.01229 1.53153 50000	12091.9990234 7094 5481 3000 3000 3000
1.01665 1.53153 50000	13334 7493.99951172 5609 3000 3000 3000
1.02102 1.53153 50000	14655 7920 5745 3000 3000 3000
1.02538 1.53153 50000	15975.0009766 8346 5881 3000 3000 3000
1.02974 1.53153 50659	15794.9990234 8291 5866 3000 3000 3000
1.03411 1.53153 51609.2	15581 8201 5816 3000 3000 3000
1.03847 1.53153 52644.5	15539 8131.00048828 5740 3000 3000 3000
1.04283 1.53153 54482.4	15497.0009766 8060 5664 3000 3000 3000
1.0472 1.53153 56464.6	15593 8044.00048828 5612 3000 3000 3000
1.05156 1.53153 58493.1	15902 8110 5597 3000 3000 3000
1.05592 1.53153 60371.9	15877.0009766 8067.99951172 5546 3000 3000 3000
1.06029 1.53153 60833.1	15814.9990234 8014 5491 3000 3000 3000
1.06465 1.53153 61326.1	15753 7959.99951172 5436 3000 3000 3000
1.06901 1.53153 62142.6	15724 7926 5403 3000 3000 3000
