36.126	0.938
36.006	0.775
35.976	0.671
35.976	0.612
36.005	0.341
36.005	0.178
36.049	0.045
36.123	-0.089
36.211	-0.266
36.226	-0.429
36.299	-0.592
36.284	-0.606
36.269	-0.769
36.224	-0.888
36.224	-1.198
36.238	-1.391
36.223	-1.632
36.253	-1.854
36.205	-2.249
36.116	-2.368
36.041	-2.457
35.994	-2.565
35.949	-2.683
35.919	-2.787
35.785	-2.935
35.740	-3.053
35.680	-3.230
35.636	-3.334
35.576	-3.452
35.501	-3.674
35.486	-3.733
35.456	-3.821
35.411	-4.043
35.367	-4.043
35.367	-4.161
35.352	-4.308
35.352	-4.397
35.307	-4.682
35.277	-4.815
35.217	-5.007
35.167	-5.317
35.167	-5.420
35.152	-5.690
35.107	-5.946
35.045	-6.181
35.148	-6.417
35.177	-6.593
35.206	-6.740
35.265	-6.975
35.381	-7.120
35.440	-7.253
35.424	-7.267
35.454	-7.267
35.498	-7.297
35.630	-7.370
35.768	-7.414
35.900	-7.384
36.101	-7.367
36.175	-7.367
36.293	-7.455
36.561	-7.409
36.929	-7.441
37.018	-7.426
37.460	-7.472
37.548	-7.472
37.710	-7.501
37.813	-7.531
37.945	-7.619
38.019	-7.726
38.136	-7.858
38.333	-7.949
38.362	-8.051
38.509	-8.125
38.627	-8.213
38.789	-8.344
38.848	-8.388
39.053	-8.520
39.127	-8.593
39.245	-8.681
39.274	-8.681
39.289	-8.696
39.465	-8.813
39.921	-8.959
40.136	-9.135
40.273	-9.211
40.405	-9.298
40.552	-9.386
40.783	-9.508
40.916	-9.566
41.033	-9.610
40.973	-9.726
41.003	-9.829
41.018	-9.902
41.032	-9.916
41.076	-10.033
41.165	-10.164
41.224	-10.266
41.253	-10.353
41.312	-10.664
41.326	-10.722
41.326	-10.810
41.313	-11.217
41.343	-11.348
41.298	-11.449
41.266	-11.657
41.236	-11.744
41.236	-11.976
41.176	-12.179
41.176	-12.309
41.176	-12.410
41.176	-12.670
41.205	-12.887
41.205	-13.146
41.205	-13.233
41.281	-13.550
41.296	-13.636
41.293	-13.871
41.278	-13.986
41.211	-14.369
41.166	-14.771
41.195	-14.842
41.227	-15.176
41.209	-15.381
41.297	-15.523
41.356	-15.595
41.503	-15.865
41.518	-15.965
41.562	-16.164
41.544	-16.354
41.541	-16.534
41.570	-16.775
41.585	-17.035
41.690	-17.309
41.571	-17.525
41.590	-18.029
41.531	-18.493
41.559	-18.751
41.512	-19.199
